payment_id,payment_type,payment_date,amount,payment_status
5150,UPI,2020-03-03 23:17,255.7,Completed
5151,Net Banking,2022-09-11 11:09,541.66,Completed
5152,Debit Card,2022-06-28 07:43,613.49,Completed
5153,UPI,2023-07-22 03:38,571.65,Completed
5154,Debit Card,2021-01-11 09:16,789.28,Refunded
5155,Credit Card,2021-07-14 21:22,431.44,Failed
5156,Debit Card,2023-04-30 12:25,323.53,Failed
5157,Debit Card,2021-05-12 02:51,946.96,Completed
5158,Credit Card,2022-06-17 08:07,175.72,Failed
5159,Net Banking,2020-07-22 01:48,861.21,Completed
5160,UPI,2022-06-03 17:23,801.77,Refunded
5161,Debit Card,2021-04-18 01:19,993.46,Refunded
5162,Net Banking,2022-10-17 08:14,557.02,Completed
5163,UPI,2022-02-28 18:58,496.3,Completed
5164,UPI,2020-06-07 01:17,850.27,Refunded
5165,Credit Card,2021-06-06 08:24,301.91,Completed
5166,Debit Card,2020-03-17 19:32,987.34,Completed
5167,Net Banking,2020-09-19 10:16,292.12,Failed
5168,UPI,2022-10-28 02:56,336.43,Completed
5169,Debit Card,2022-07-07 08:25,549.09,Refunded
5170,Net Banking,2020-05-23 13:38,484.85,Completed
5171,Debit Card,2022-07-14 07:24,464.6,Failed
5172,Credit Card,2022-05-01 05:50,974.49,Completed
5173,UPI,2023-08-04 14:43,75.6,Completed
5174,Net Banking,2023-02-15 05:56,573.32,Refunded
5175,Credit Card,2022-05-23 14:38,366.14,Failed
5176,UPI,2020-06-01 03:41,701.06,Refunded
5177,UPI,2023-08-12 23:36,227.11,Failed
5178,Net Banking,2021-05-14 17:51,678.7,Failed
5179,UPI,2022-05-02 12:54,783.25,Refunded
5180,UPI,2021-12-25 10:05,229.21,Failed
5181,Net Banking,2022-09-13 23:16,717.33,Refunded
5182,UPI,2023-02-26 02:45,146.72,Refunded
5183,UPI,2021-11-25 10:27,510.05,Failed
5184,Credit Card,2023-01-02 05:20,973.23,Refunded
5185,Debit Card,2022-06-19 13:48,298.72,Refunded
5186,Debit Card,2021-01-24 04:55,761,Failed
5187,Credit Card,2021-07-31 04:26,139.22,Failed
5188,UPI,2020-01-09 20:13,190.59,Failed
5189,Net Banking,2023-08-04 15:50,71.62,Completed
5190,Net Banking,2022-11-24 22:35,181.33,Failed
5191,Credit Card,2022-03-26 11:16,761.43,Refunded
5192,Credit Card,2021-04-24 21:34,443.78,Failed
5193,Debit Card,2020-11-27 15:30,593.21,Completed
5194,Debit Card,2022-11-06 10:38,992.91,Refunded
5195,Credit Card,2021-09-14 19:45,221.73,Failed
5196,Credit Card,2023-07-04 07:14,165.2,Refunded
5197,Credit Card,2022-11-15 11:49,733.84,Failed
5198,UPI,2020-09-03 07:13,25.03,Failed
5199,Credit Card,2023-06-12 23:07,827.27,Failed
5200,Credit Card,2022-10-12 04:34,849.48,Refunded
5201,Debit Card,2023-07-03 15:07,792.8,Refunded
5202,Credit Card,2021-04-26 23:11,136.63,Failed
5203,Credit Card,2020-12-06 04:28,679.48,Failed
5204,UPI,2021-01-06 10:00,365.38,Completed
5205,Credit Card,2022-04-06 02:15,379.75,Failed
5206,UPI,2021-10-16 06:43,480.03,Refunded
5207,Net Banking,2021-03-10 14:17,638.26,Refunded
5208,Credit Card,2020-01-23 23:22,688.63,Refunded
5209,Net Banking,2020-01-07 15:38,786.37,Failed
5210,Credit Card,2021-11-21 14:21,990.82,Failed
5211,Debit Card,2022-12-07 04:34,719.9,Failed
5212,Credit Card,2020-04-14 06:49,576.52,Completed
5213,Credit Card,2022-06-02 07:12,928.83,Completed
5214,Net Banking,2020-05-16 08:42,663.39,Completed
5215,Credit Card,2022-06-21 02:50,384.68,Completed
5216,Debit Card,2021-08-23 12:30,298.95,Failed
5217,Net Banking,2023-05-15 21:34,468.39,Refunded
5218,Credit Card,2022-11-11 16:06,93.78,Completed
5219,Debit Card,2022-03-03 21:08,868.14,Failed
5220,UPI,2022-07-27 22:44,339.08,Failed
5221,UPI,2022-03-16 23:01,787.46,Failed
5222,Debit Card,2021-07-03 01:13,777.07,Completed
5223,Net Banking,2020-02-13 01:07,378.99,Completed
5224,Debit Card,2023-07-13 19:50,317.19,Refunded
5225,Net Banking,2023-04-20 05:37,406.25,Refunded
5226,Credit Card,2023-01-24 12:15,707.16,Refunded
5227,Credit Card,2022-11-18 07:01,471.59,Failed
5228,Credit Card,2021-08-13 05:41,116.9,Refunded
5229,Credit Card,2021-01-30 15:15,424.85,Completed
5230,UPI,2022-12-14 17:34,450.46,Failed
5231,Credit Card,2020-10-09 14:49,803.98,Failed
5232,Credit Card,2023-02-28 22:41,881.04,Failed
5233,Credit Card,2020-12-03 07:19,166.58,Refunded
5234,Debit Card,2020-02-15 23:59,604.65,Refunded
5235,UPI,2021-08-25 02:11,223.29,Completed
5236,Debit Card,2020-06-22 10:17,793.17,Failed
5237,UPI,2021-11-07 17:15,833.09,Refunded
5238,Credit Card,2020-03-24 20:52,480.71,Failed
5239,Net Banking,2022-03-04 13:25,783.83,Refunded
5240,Net Banking,2020-09-25 22:44,939.15,Completed
5241,Net Banking,2023-08-05 02:59,217.64,Failed
5242,UPI,2022-07-03 12:24,864.88,Completed
5243,Net Banking,2020-05-30 03:25,650.88,Failed
5244,Credit Card,2020-04-17 00:10,291.97,Completed
5245,Net Banking,2022-09-21 19:34,460.88,Failed
5246,Net Banking,2023-05-26 17:19,367.66,Refunded
5247,Debit Card,2020-09-20 14:15,722.32,Completed
5248,UPI,2023-05-16 07:08,389.2,Completed
5249,Net Banking,2020-06-11 04:56,593.46,Failed
5250,UPI,2021-11-03 07:45,781.67,Refunded
5251,Credit Card,2020-09-27 01:15,39.81,Refunded
5252,UPI,2021-11-16 05:27,271.33,Completed
5253,Debit Card,2023-01-07 11:45,707.81,Refunded
5254,UPI,2021-09-02 08:00,211.34,Refunded
5255,Debit Card,2022-02-11 03:56,842.05,Failed
5256,Net Banking,2023-03-16 23:15,286.04,Completed
5257,Debit Card,2022-03-06 13:17,393.01,Failed
5258,Net Banking,2022-11-02 04:01,608.29,Refunded
5259,Net Banking,2023-05-18 22:32,872.9,Refunded
5260,Net Banking,2022-11-27 14:31,429.64,Refunded
5261,Credit Card,2021-08-31 18:08,130.98,Refunded
5262,Debit Card,2021-10-24 07:38,588.24,Refunded
5263,UPI,2023-06-03 06:25,62.41,Failed
5264,UPI,2021-06-17 23:34,471.8,Completed
5265,Net Banking,2020-04-19 06:22,458.2,Failed
5266,UPI,2021-07-12 22:09,350.15,Completed
5267,Net Banking,2023-02-22 06:19,417.85,Completed
5268,UPI,2021-06-01 15:46,465.47,Refunded
5269,Debit Card,2023-01-30 23:15,480.5,Completed
5270,Net Banking,2021-10-12 08:24,980.34,Refunded
5271,Debit Card,2023-06-05 17:26,132.67,Failed
5272,Net Banking,2020-01-15 10:21,246.84,Refunded
5273,Debit Card,2023-02-18 00:45,941.22,Completed
5274,Debit Card,2021-10-05 04:57,419.77,Refunded
5275,Credit Card,2020-02-08 16:51,564.23,Refunded
5276,UPI,2022-12-31 20:31,499.86,Failed
5277,Credit Card,2022-08-19 20:17,364.65,Completed
5278,Debit Card,2023-03-25 15:32,657.51,Refunded
5279,Debit Card,2023-05-15 00:41,631.64,Failed
5280,Net Banking,2022-07-14 13:36,839.15,Failed
5281,UPI,2022-03-18 07:30,816.33,Completed
5282,Net Banking,2022-09-14 17:20,76.38,Failed
5283,Debit Card,2022-04-12 07:17,412.32,Failed
5284,Net Banking,2020-05-23 12:52,409.72,Completed
5285,Debit Card,2023-02-24 08:29,398.41,Refunded
5286,Credit Card,2021-05-10 03:25,20.25,Completed
5287,Debit Card,2022-04-19 07:22,138.53,Refunded
5288,Net Banking,2021-09-12 04:01,36.95,Failed
5289,Net Banking,2022-03-23 16:23,372.6,Failed
5290,Net Banking,2022-07-15 23:57,40.01,Failed
5291,Debit Card,2022-03-18 20:23,303.97,Completed
5292,UPI,2023-02-27 15:42,653.34,Failed
5293,Credit Card,2020-09-27 05:58,117.85,Failed
5294,Net Banking,2020-12-14 01:32,57.91,Refunded
5295,Credit Card,2020-06-05 02:51,703.62,Refunded
5296,Debit Card,2021-06-05 13:07,918.71,Completed
5297,Credit Card,2020-02-18 18:19,791.96,Refunded
5298,Debit Card,2020-02-08 12:21,361.8,Failed
5299,UPI,2020-02-23 11:12,295.95,Failed
5300,Net Banking,2022-12-10 03:13,432.05,Failed
5301,Credit Card,2020-03-19 08:51,928.11,Refunded
5302,Debit Card,2021-03-23 13:22,196.26,Failed
5303,Debit Card,2021-09-07 10:29,24.44,Failed
5304,Credit Card,2021-10-03 01:58,640.89,Failed
5305,UPI,2020-10-24 04:39,467.55,Refunded
5306,Net Banking,2020-07-09 10:10,655.14,Completed
5307,Net Banking,2022-07-08 20:24,816.03,Refunded
5308,Debit Card,2021-05-09 14:57,233.94,Failed
5309,Net Banking,2023-06-14 03:26,317.61,Completed
5310,Credit Card,2020-07-10 00:55,555.9,Failed
5311,UPI,2022-07-05 02:10,399.8,Failed
5312,Credit Card,2022-04-28 12:48,870.12,Refunded
5313,Debit Card,2023-03-24 20:41,842.82,Refunded
5314,UPI,2020-04-18 18:00,734.04,Failed
5315,Credit Card,2020-01-29 17:24,221.67,Refunded
5316,UPI,2020-05-09 12:37,639.95,Failed
5317,Debit Card,2023-09-30 03:48,188.79,Failed
5318,UPI,2020-10-14 10:53,219.83,Refunded
5319,Net Banking,2022-01-26 14:13,704.13,Failed
5320,UPI,2022-05-29 15:37,750.29,Completed
5321,Credit Card,2021-03-27 13:43,763.24,Refunded
5322,UPI,2022-04-22 18:43,460.41,Completed
5323,Net Banking,2021-06-17 04:49,309.69,Completed
5324,Credit Card,2023-05-17 02:48,944.01,Refunded
5325,Debit Card,2022-11-10 09:35,899.2,Completed
5326,UPI,2021-03-06 16:52,829.08,Completed
5327,UPI,2023-08-04 18:04,269.53,Completed
5328,UPI,2023-07-13 02:29,717.93,Failed
5329,Debit Card,2022-12-27 08:35,671.67,Failed
5330,Credit Card,2022-10-13 10:41,696.63,Refunded
5331,Credit Card,2021-05-23 21:52,784.35,Refunded
5332,UPI,2022-07-20 00:34,797.14,Completed
5333,Debit Card,2021-06-10 17:47,776.87,Failed
5334,UPI,2023-06-20 14:19,97.33,Refunded
5335,UPI,2020-02-07 17:55,380.56,Refunded
5336,Debit Card,2021-06-17 14:00,61.27,Failed
5337,UPI,2021-07-05 04:38,423.49,Failed
5338,Credit Card,2020-09-25 05:50,68.86,Refunded
5339,Credit Card,2023-09-17 06:48,631.06,Failed
5340,Credit Card,2020-07-15 16:30,627.99,Refunded
5341,UPI,2023-04-27 20:44,459.79,Refunded
5342,Net Banking,2020-11-14 17:38,334.91,Completed
5343,Debit Card,2020-08-31 07:51,322.44,Failed
5344,Net Banking,2021-09-25 05:50,235.62,Refunded
5345,UPI,2021-07-09 20:05,893.12,Completed
5346,Credit Card,2021-10-18 05:03,261.63,Completed
5347,Credit Card,2023-04-11 08:21,989.93,Refunded
5348,Debit Card,2020-08-08 06:58,579.24,Completed
5349,Net Banking,2023-02-21 19:09,501.54,Completed
5350,UPI,2021-01-21 18:08,586.01,Completed
5351,Debit Card,2021-07-10 03:40,637.68,Refunded
5352,Debit Card,2021-01-16 23:15,748.55,Completed
5353,Net Banking,2020-10-18 02:21,34.86,Failed
5354,UPI,2022-01-23 09:24,709.79,Refunded
5355,Net Banking,2020-10-29 12:51,889.23,Failed
5356,Net Banking,2022-01-30 03:50,390.72,Failed
5357,Net Banking,2023-01-23 02:28,694.53,Completed
5358,Debit Card,2023-05-18 02:39,584.65,Failed
5359,Debit Card,2020-05-26 00:19,39.19,Refunded
5360,UPI,2020-06-11 15:05,971.38,Refunded
5361,UPI,2022-06-30 09:50,551.48,Refunded
5362,Debit Card,2022-12-20 06:10,940.84,Completed
5363,UPI,2022-09-14 02:52,188.31,Refunded
5364,Debit Card,2023-05-21 12:29,451.24,Completed
5365,Credit Card,2020-05-25 20:30,565.25,Refunded
5366,Net Banking,2022-01-10 06:37,634.85,Refunded
5367,UPI,2022-04-07 07:42,758.31,Refunded
5368,Credit Card,2022-07-12 01:53,756.15,Failed
5369,Net Banking,2020-11-18 23:34,672.62,Refunded
5370,Net Banking,2023-08-04 19:14,473.08,Completed
5371,Debit Card,2022-07-05 01:06,108.41,Refunded
5372,Net Banking,2021-12-31 00:38,525.2,Failed
5373,Credit Card,2023-04-02 03:16,556.64,Completed
5374,Debit Card,2020-03-11 06:08,490.78,Refunded
5375,Debit Card,2020-04-03 01:38,259.56,Refunded
5376,Credit Card,2022-08-05 14:34,981.06,Completed
5377,Credit Card,2023-07-19 09:36,404.91,Failed
5378,UPI,2022-09-10 22:27,995.66,Completed
5379,Debit Card,2020-03-25 08:37,157.55,Refunded
5380,UPI,2021-07-04 10:01,22.9,Failed
5381,Debit Card,2023-07-25 14:48,110.23,Failed
5382,Credit Card,2023-01-13 17:22,656.19,Refunded
5383,Credit Card,2020-09-04 00:07,76.89,Completed
5384,Debit Card,2022-03-25 05:18,493.41,Completed
5385,Credit Card,2022-03-19 11:46,622.2,Refunded
5386,UPI,2020-09-13 19:29,894.27,Completed
5387,Net Banking,2022-04-30 23:27,665.66,Failed
5388,Net Banking,2020-05-15 02:50,991.1,Failed
5389,Debit Card,2021-12-10 13:17,191.12,Failed
5390,Net Banking,2022-01-20 02:48,143.83,Refunded
5391,Credit Card,2023-01-18 12:01,255.49,Refunded
5392,Debit Card,2020-01-24 07:51,654.91,Completed
5393,Net Banking,2020-06-12 12:20,639.18,Refunded
5394,Debit Card,2020-12-31 04:44,99.67,Completed
5395,Credit Card,2020-05-01 18:10,840.73,Failed
5396,UPI,2020-05-22 12:21,809.27,Failed
5397,Net Banking,2021-07-02 14:12,218.69,Completed
5398,Net Banking,2020-02-19 07:21,804.82,Completed
5399,Debit Card,2020-07-16 09:45,403.84,Completed
5400,Debit Card,2020-09-24 14:26,852.79,Failed
5401,Net Banking,2021-05-31 19:18,985.64,Failed
5402,Credit Card,2020-03-19 22:17,386.97,Failed
5403,Credit Card,2022-05-30 23:29,459.68,Refunded
5404,Debit Card,2022-10-03 19:53,908.81,Refunded
5405,Debit Card,2020-05-28 18:33,263.08,Refunded
5406,Credit Card,2020-03-21 07:17,69.36,Completed
5407,Credit Card,2022-10-28 17:31,664.1,Failed
5408,Credit Card,2020-08-02 19:13,658.75,Failed
5409,Credit Card,2021-12-07 03:47,769.72,Failed
5410,Net Banking,2023-07-30 13:21,871.2,Failed
5411,UPI,2023-01-09 10:22,633.5,Failed
5412,UPI,2022-07-10 16:00,596.64,Completed
5413,Debit Card,2022-03-27 09:53,632.15,Refunded
5414,UPI,2023-07-20 08:40,593.18,Refunded
5415,UPI,2022-09-28 00:59,932.35,Completed
5416,Credit Card,2023-04-09 17:46,763.34,Refunded
5417,Debit Card,2022-09-16 21:29,533.96,Refunded
5418,Net Banking,2021-10-06 00:32,170.61,Completed
5419,Credit Card,2021-08-14 01:00,322.66,Completed
5420,Debit Card,2021-06-25 11:21,878.21,Completed
5421,UPI,2023-06-07 00:15,819.65,Completed
5422,Credit Card,2022-08-06 06:51,850.17,Completed
5423,Credit Card,2020-11-11 16:19,398.72,Failed
5424,UPI,2021-11-22 23:01,269.27,Failed
5425,Debit Card,2023-06-15 00:10,439.82,Failed
5426,Credit Card,2022-05-19 16:42,218.71,Completed
5427,UPI,2020-06-14 20:03,113.06,Completed
5428,Debit Card,2020-04-17 04:24,200.53,Failed
5429,Debit Card,2020-07-02 15:44,479.95,Completed
5430,Net Banking,2021-04-06 11:37,688.31,Completed
5431,Credit Card,2021-06-12 01:46,557.86,Refunded
5432,Credit Card,2023-01-01 07:02,890.14,Refunded
5433,Net Banking,2020-06-10 14:02,116.24,Failed
5434,Credit Card,2021-09-11 21:29,311.5,Completed
5435,Credit Card,2022-03-25 17:55,981.76,Refunded
5436,Net Banking,2022-09-17 16:39,135.6,Completed
5437,Debit Card,2022-06-30 22:13,115.95,Failed
5438,Credit Card,2020-01-02 03:44,569.02,Completed
5439,Net Banking,2022-05-01 11:06,901.3,Completed
5440,UPI,2020-09-20 17:27,94.4,Completed
5441,Net Banking,2022-09-18 02:23,209.96,Refunded
5442,Net Banking,2020-08-22 22:48,81.96,Failed
5443,Credit Card,2022-03-19 07:26,538.79,Refunded
5444,Net Banking,2021-07-15 19:44,424.99,Refunded
5445,UPI,2020-07-25 15:40,297.92,Completed
5446,UPI,2023-05-27 04:01,841.51,Failed
5447,UPI,2021-01-27 07:49,639.44,Failed
5448,Debit Card,2021-12-03 00:27,180.67,Failed
5449,Net Banking,2022-02-16 10:44,542.98,Refunded
5450,Net Banking,2022-09-14 05:20,813.13,Completed
5451,UPI,2020-06-30 18:51,394.15,Failed
5452,Credit Card,2021-04-04 01:24,727.89,Refunded
5453,Debit Card,2023-09-06 15:21,485.62,Completed
5454,Credit Card,2021-06-26 00:01,679.59,Completed
5455,UPI,2023-08-16 21:33,966.59,Refunded
5456,Net Banking,2023-08-16 19:30,812.61,Failed
5457,Credit Card,2023-06-25 17:26,613.82,Failed
5458,Debit Card,2020-10-15 09:38,231.36,Refunded
5459,UPI,2022-09-25 18:37,911.78,Completed
5460,UPI,2023-04-25 09:06,424.38,Refunded
5461,Credit Card,2022-01-10 04:57,642.25,Refunded
5462,UPI,2023-07-12 13:19,859.9,Completed
5463,UPI,2020-07-06 05:23,399.61,Refunded
5464,Credit Card,2022-06-08 13:43,193.33,Refunded
5465,Credit Card,2021-10-19 05:36,722.44,Refunded
5466,Net Banking,2022-03-25 20:34,63.03,Completed
5467,Credit Card,2023-03-25 10:56,539.8,Failed
5468,Credit Card,2023-08-01 09:12,526.76,Failed
5469,Debit Card,2021-07-15 21:28,817.52,Completed
5470,Net Banking,2021-05-26 00:12,328.51,Refunded
5471,Credit Card,2022-12-05 12:57,503.79,Refunded
5472,Debit Card,2021-08-05 19:32,492.37,Failed
5473,UPI,2020-07-11 10:54,706.79,Failed
5474,Net Banking,2020-10-22 16:37,103.39,Refunded
5475,Net Banking,2021-08-17 16:37,249,Refunded
5476,Net Banking,2021-08-08 21:38,504.78,Completed
5477,Debit Card,2020-10-13 23:58,396.93,Completed
5478,UPI,2022-12-06 07:20,488.19,Refunded
5479,Debit Card,2023-04-10 03:27,850.05,Completed
5480,Net Banking,2020-12-11 00:32,564.55,Refunded
5481,Credit Card,2023-02-13 11:49,319.05,Failed
5482,Debit Card,2022-02-12 18:12,148.46,Failed
5483,Debit Card,2021-04-02 22:03,111.06,Completed
5484,UPI,2022-12-03 01:04,105.22,Refunded
5485,Net Banking,2022-03-16 20:55,982.98,Completed
5486,UPI,2020-01-15 19:40,263.54,Completed
5487,Net Banking,2021-05-31 21:06,268.62,Failed
5488,Net Banking,2021-11-29 15:16,717.88,Completed
5489,UPI,2022-04-01 15:53,846.36,Failed
5490,UPI,2020-08-23 13:26,418.1,Completed
5491,Credit Card,2022-09-03 17:09,377,Failed
5492,Credit Card,2021-05-21 14:45,377.85,Refunded
5493,Debit Card,2023-07-12 11:15,557.84,Failed
5494,UPI,2023-08-08 19:57,459.74,Refunded
5495,UPI,2020-01-15 15:06,629.36,Failed
5496,Net Banking,2021-06-16 16:04,686.12,Refunded
5497,Credit Card,2022-09-19 17:13,421.83,Failed
5498,Net Banking,2022-11-26 06:02,305.14,Completed
5499,Debit Card,2020-08-31 05:09,187.01,Failed
5500,Credit Card,2022-10-11 09:28,540.42,Completed
5501,Debit Card,2021-12-18 01:11,610.58,Refunded
5502,Debit Card,2023-07-28 19:02,918.14,Completed
5503,UPI,2022-01-12 08:52,135.53,Refunded
5504,Credit Card,2022-03-03 23:05,873.92,Refunded
5505,Debit Card,2022-01-16 18:24,808.86,Failed
5506,Credit Card,2022-09-24 20:44,429.68,Failed
5507,UPI,2022-04-14 17:23,115.57,Failed
5508,Credit Card,2020-07-30 22:42,648.28,Refunded
5509,Credit Card,2020-03-07 06:29,657.58,Failed
5510,Net Banking,2021-03-31 18:58,572.49,Refunded
5511,Credit Card,2023-07-12 20:10,177.73,Refunded
5512,Debit Card,2021-10-03 02:58,524.58,Failed
5513,Credit Card,2020-07-21 05:16,143.32,Failed
5514,Credit Card,2020-10-04 20:11,887.78,Failed
5515,Credit Card,2021-10-20 05:59,391.32,Refunded
5516,UPI,2021-02-02 05:25,829.31,Refunded
5517,Credit Card,2023-04-24 17:32,105.15,Failed
5518,UPI,2021-07-09 12:24,492.58,Failed
5519,Credit Card,2022-12-13 21:49,11.97,Completed
5520,Credit Card,2023-01-06 14:17,599.15,Completed
5521,Debit Card,2023-03-05 20:49,638.86,Failed
5522,UPI,2020-07-17 05:37,608.97,Failed
5523,UPI,2023-02-12 22:24,751.36,Completed
5524,Debit Card,2023-03-03 02:59,252.65,Failed
5525,UPI,2021-10-21 22:42,135.48,Failed
5526,UPI,2023-02-10 07:54,458.14,Completed
5527,Credit Card,2020-12-11 12:47,245.62,Failed
5528,UPI,2022-05-09 07:22,186.64,Failed
5529,Credit Card,2020-01-28 07:29,558.88,Failed
5530,Credit Card,2020-09-03 22:06,864.38,Refunded
5531,Credit Card,2020-01-15 01:29,702.01,Completed
5532,Credit Card,2021-11-11 02:11,928.46,Failed
5533,Debit Card,2023-01-23 19:35,972.35,Refunded
5534,Net Banking,2023-07-13 14:36,168.65,Refunded
5535,Debit Card,2020-04-14 00:02,909.27,Completed
5536,Credit Card,2022-07-19 19:38,79.82,Refunded
5537,Credit Card,2022-05-18 07:00,575.39,Completed
5538,Debit Card,2021-02-23 14:40,874.37,Refunded
5539,Net Banking,2022-02-14 08:33,945.31,Failed
5540,Debit Card,2020-08-19 05:56,372.62,Completed
5541,UPI,2020-05-18 16:48,975.78,Refunded
5542,Credit Card,2022-07-01 22:50,12.58,Refunded
5543,Debit Card,2022-07-19 12:04,736.52,Refunded
5544,Debit Card,2023-05-02 08:46,315.17,Completed
5545,Net Banking,2021-03-19 18:28,338.81,Completed
5546,UPI,2023-04-10 15:40,175.82,Failed
5547,Debit Card,2023-02-19 04:36,586.8,Refunded
5548,Net Banking,2023-08-13 14:57,658.46,Refunded
5549,UPI,2021-12-20 09:33,612.92,Completed
5550,Debit Card,2021-04-15 21:26,940.74,Failed
5551,UPI,2022-12-10 03:12,509.11,Failed
5552,Debit Card,2022-11-21 23:23,652.96,Failed
5553,Net Banking,2023-09-03 18:49,223.39,Refunded
5554,Credit Card,2022-06-09 10:54,90.83,Refunded
5555,Credit Card,2021-12-18 13:43,327.97,Refunded
5556,Net Banking,2022-01-18 15:48,215.88,Refunded
5557,Debit Card,2023-04-17 09:44,415.29,Failed
5558,Credit Card,2023-06-02 01:14,304.68,Failed
5559,Net Banking,2023-03-05 05:50,334.47,Refunded
5560,Debit Card,2023-08-28 16:29,51.73,Failed
5561,Credit Card,2021-07-16 13:54,335.02,Failed
5562,Credit Card,2020-05-25 05:52,566.8,Refunded
5563,Credit Card,2022-08-27 07:18,630.07,Refunded
5564,UPI,2021-11-21 05:44,785.37,Failed
5565,Net Banking,2021-07-07 08:27,591.04,Completed
5566,Credit Card,2023-03-26 05:57,870.06,Failed
5567,Debit Card,2023-02-05 05:56,912.2,Refunded
5568,Net Banking,2021-12-10 11:48,737.67,Completed
5569,Net Banking,2023-09-07 07:44,193.55,Completed
5570,Credit Card,2023-02-15 15:38,641.36,Completed
5571,UPI,2022-07-24 15:50,804.14,Completed
5572,Net Banking,2021-08-07 15:21,865.42,Refunded
5573,UPI,2022-07-03 01:45,328.3,Completed
5574,Debit Card,2021-11-07 05:39,350.4,Refunded
5575,UPI,2023-07-27 12:41,427.45,Completed
5576,UPI,2022-05-19 05:33,819.77,Refunded
5577,Credit Card,2020-01-03 00:20,112.9,Refunded
5578,Credit Card,2020-09-18 22:29,782.59,Failed
5579,Debit Card,2021-07-13 17:02,706.68,Failed
