shipping_id,shipping_date,delivery_date,shipping_status
2678,2020-06-04 18:15,2020-06-07 04:24,Returned
2679,2020-12-19 22:09,2020-12-24 01:18,Not Shipped
2680,2020-11-17 07:38,2020-11-25 00:43,Not Shipped
2681,2023-01-19 03:56,2023-01-21 20:41,Not Shipped
2682,2020-01-02 05:30,2020-01-03 16:03,Returned
2683,2022-08-23 18:46,2022-08-25 07:05,Shipped
2684,2022-10-10 20:22,2022-10-20 18:02,Not Shipped
2685,2022-07-29 12:11,2022-07-30 17:01,Shipped
2686,2023-06-12 02:30,2023-06-18 02:55,Shipped
2687,2023-08-01 20:12,2023-08-05 10:32,Shipped
2688,2022-05-28 06:48,2022-06-06 20:37,Returned
2689,2020-02-14 23:35,2020-02-17 23:07,Shipped
2690,2022-12-12 14:25,2022-12-21 03:26,Returned
2691,2022-09-22 00:46,2022-09-30 12:16,Returned
2692,2023-05-22 06:41,2023-05-30 08:00,Not Shipped
2693,2022-04-05 03:23,2022-04-13 06:07,Returned
2694,2020-04-11 17:25,2020-04-17 10:03,Shipped
2695,2022-10-10 04:40,2022-10-16 09:24,Returned
2696,2021-04-21 08:34,2021-05-01 13:44,Shipped
2697,2020-09-23 18:34,2020-10-01 22:29,Not Shipped
2698,2021-11-25 04:21,2021-11-26 17:49,Not Shipped
2699,2022-03-01 16:28,2022-03-05 03:28,Shipped
2700,2021-11-30 02:42,2021-12-04 14:37,Returned
2701,2021-08-29 11:58,2021-09-02 18:30,Returned
2702,2021-06-19 16:42,2021-06-25 14:57,Shipped
2703,2020-08-27 02:09,2020-08-29 19:36,Shipped
2704,2021-01-23 14:39,2021-01-31 20:05,Returned
2705,2020-04-23 01:31,2020-04-27 08:33,Returned
2706,2021-12-13 08:25,2021-12-18 19:01,Returned
2707,2021-02-09 04:55,2021-02-12 14:53,Returned
2708,2021-09-28 09:37,2021-10-08 03:40,Not Shipped
2709,2021-02-24 12:46,2021-03-03 12:53,Not Shipped
2710,2023-03-19 18:07,2023-03-20 15:06,Not Shipped
2711,2020-11-25 09:59,2020-11-27 22:47,Not Shipped
2712,2021-01-05 11:01,2021-01-13 00:14,Shipped
2713,2023-04-27 10:00,2023-05-01 18:15,Shipped
2714,2021-05-30 22:16,2021-06-01 12:41,Shipped
2715,2022-02-22 08:48,2022-02-25 20:03,Not Shipped
2716,2022-04-12 05:47,2022-04-13 08:59,Not Shipped
2717,2023-02-05 07:44,2023-02-06 21:24,Shipped
2718,2021-09-14 19:52,2021-09-18 08:28,Shipped
2719,2020-02-10 21:33,2020-02-17 07:01,Returned
2720,2022-04-05 16:41,2022-04-09 04:17,Returned
2721,2020-05-14 05:50,2020-05-22 20:32,Not Shipped
2722,2023-01-16 06:11,2023-01-18 17:41,Returned
2723,2020-02-12 01:23,2020-02-16 03:55,Not Shipped
2724,2020-07-10 05:57,2020-07-15 22:44,Returned
2725,2020-06-08 13:25,2020-06-17 01:30,Returned
2726,2023-04-10 14:09,2023-04-12 12:56,Shipped
2727,2023-01-13 17:33,2023-01-20 10:20,Shipped
2728,2023-06-08 18:09,2023-06-15 22:13,Not Shipped
2729,2020-06-28 19:48,2020-07-02 05:09,Not Shipped
2730,2021-12-27 20:03,2022-01-03 15:25,Not Shipped
2731,2023-07-01 00:54,2023-07-04 20:32,Shipped
2732,2022-12-12 18:07,2022-12-22 23:46,Returned
2733,2021-05-06 04:39,2021-05-14 14:14,Returned
2734,2023-08-28 21:44,2023-08-29 18:43,Returned
2735,2020-01-04 01:37,2020-01-08 08:01,Shipped
2736,2023-08-10 01:10,2023-08-15 20:00,Not Shipped
2737,2020-11-29 20:20,2020-12-05 08:00,Not Shipped
2738,2021-03-18 17:29,2021-03-28 20:16,Shipped
2739,2022-12-02 07:41,2022-12-03 19:07,Not Shipped
2740,2021-04-22 09:17,2021-04-25 05:57,Returned
2741,2023-05-16 18:16,2023-05-26 12:44,Shipped
2742,2020-03-01 14:03,2020-03-09 21:47,Not Shipped
2743,2021-05-27 01:25,2021-06-05 10:29,Returned
2744,2021-09-20 23:41,2021-09-27 00:09,Returned
2745,2020-02-14 01:46,2020-02-21 15:58,Shipped
2746,2020-11-27 18:47,2020-12-02 19:03,Not Shipped
2747,2020-03-02 00:14,2020-03-08 14:14,Not Shipped
2748,2022-10-26 20:48,2022-11-03 08:42,Returned
2749,2020-02-23 13:20,2020-03-04 02:48,Returned
2750,2022-08-21 06:27,2022-08-26 10:47,Returned
2751,2021-02-26 12:26,2021-02-27 01:42,Shipped
2752,2021-12-14 05:24,2021-12-19 17:26,Shipped
2753,2022-04-27 08:00,2022-05-01 18:41,Shipped
2754,2023-03-07 05:04,2023-03-14 21:04,Not Shipped
2755,2023-06-22 10:41,2023-06-30 08:26,Returned
2756,2021-12-01 22:03,2021-12-04 07:27,Not Shipped
2757,2022-01-10 11:03,2022-01-16 03:31,Not Shipped
2758,2020-06-02 05:59,2020-06-07 15:30,Not Shipped
2759,2022-07-23 09:02,2022-08-01 06:37,Not Shipped
2760,2020-09-07 21:08,2020-09-10 22:21,Not Shipped
2761,2023-06-01 01:17,2023-06-02 15:50,Shipped
2762,2022-09-08 20:15,2022-09-10 09:57,Returned
2763,2023-05-05 12:06,2023-05-13 04:04,Shipped
2764,2022-11-10 09:13,2022-11-15 17:23,Not Shipped
2765,2022-10-09 01:32,2022-10-13 01:56,Returned
2766,2020-10-27 05:13,2020-11-05 03:47,Not Shipped
2767,2021-11-25 21:50,2021-11-29 17:49,Not Shipped
2768,2020-10-17 17:43,2020-10-22 07:35,Not Shipped
2769,2022-11-09 23:50,2022-11-10 02:35,Shipped
2770,2021-08-18 00:29,2021-08-25 21:14,Returned
2771,2020-01-20 18:08,2020-01-28 00:55,Shipped
2772,2023-07-14 10:11,2023-07-22 04:56,Shipped
2773,2023-04-30 19:09,2023-05-07 21:17,Shipped
2774,2023-01-15 07:34,2023-01-22 01:35,Not Shipped
2775,2022-07-04 22:36,2022-07-11 23:44,Not Shipped
2776,2022-07-08 22:34,2022-07-09 05:32,Returned
2777,2021-04-21 15:02,2021-05-01 18:32,Not Shipped
2778,2020-07-19 03:58,2020-07-23 13:58,Not Shipped
2779,2021-08-20 14:18,2021-08-27 16:54,Shipped
2780,2022-04-04 04:24,2022-04-10 18:40,Returned
2781,2020-06-15 19:21,2020-06-23 20:24,Not Shipped
2782,2023-03-16 09:45,2023-03-21 07:40,Not Shipped
2783,2023-03-30 13:10,2023-04-09 21:00,Not Shipped
2784,2021-06-13 05:36,2021-06-19 22:59,Not Shipped
2785,2021-08-10 15:26,2021-08-19 22:30,Shipped
2786,2023-06-08 09:12,2023-06-11 02:11,Not Shipped
2787,2021-11-07 03:12,2021-11-11 06:38,Shipped
2788,2021-09-28 03:49,2021-09-30 23:24,Not Shipped
2789,2020-05-09 22:52,2020-05-12 03:33,Returned
2790,2022-07-06 21:48,2022-07-15 10:34,Not Shipped
2791,2022-07-08 11:59,2022-07-13 03:22,Not Shipped
2792,2022-01-07 07:14,2022-01-16 21:07,Shipped
2793,2022-06-20 13:24,2022-06-23 05:22,Returned
2794,2021-02-20 23:22,2021-02-28 12:58,Not Shipped
2795,2020-05-24 18:08,2020-05-26 13:08,Not Shipped
2796,2020-05-14 11:09,2020-05-16 23:42,Not Shipped
2797,2021-12-06 02:16,2021-12-08 21:11,Shipped
2798,2021-07-14 02:31,2021-07-15 10:14,Shipped
2799,2021-03-01 03:30,2021-03-07 22:18,Returned
2800,2020-03-06 04:36,2020-03-15 09:48,Shipped
2801,2023-02-14 08:21,2023-02-21 07:57,Returned
2802,2023-02-25 19:15,2023-03-05 17:09,Not Shipped
2803,2022-06-08 04:23,2022-06-17 10:17,Not Shipped
2804,2021-12-15 13:32,2021-12-19 07:35,Returned
2805,2021-12-14 07:24,2021-12-20 00:14,Not Shipped
2806,2022-09-26 09:44,2022-09-27 08:02,Shipped
2807,2021-10-05 03:36,2021-10-15 12:54,Not Shipped
2808,2021-02-05 23:44,2021-02-15 14:44,Returned
2809,2020-01-20 12:58,2020-01-30 01:30,Not Shipped
2810,2022-05-04 17:32,2022-05-12 18:45,Returned
2811,2020-02-20 06:42,2020-02-28 09:30,Not Shipped
2812,2021-04-29 22:10,2021-05-06 03:46,Not Shipped
2813,2020-12-28 06:06,2021-01-07 15:08,Returned
2814,2020-02-22 02:38,2020-02-26 14:08,Not Shipped
2815,2023-02-03 02:42,2023-02-07 00:40,Shipped
2816,2022-04-10 03:31,2022-04-20 07:40,Returned
2817,2022-04-16 13:49,2022-04-19 23:35,Returned
2818,2021-04-08 09:28,2021-04-09 13:58,Not Shipped
2819,2021-02-17 21:07,2021-02-19 20:16,Returned
2820,2023-08-16 02:45,2023-08-17 03:34,Returned
2821,2022-04-10 23:03,2022-04-18 23:06,Not Shipped
2822,2021-06-23 19:28,2021-06-29 07:33,Not Shipped
2823,2022-06-27 05:36,2022-07-01 21:53,Returned
2824,2022-05-04 21:44,2022-05-06 23:16,Shipped
2825,2021-07-20 05:33,2021-07-22 06:14,Not Shipped
2826,2020-10-19 03:04,2020-10-23 11:25,Returned
2827,2021-02-12 21:53,2021-02-17 15:22,Shipped
2828,2021-03-06 05:52,2021-03-11 14:03,Shipped
2829,2020-11-06 19:33,2020-11-14 08:02,Returned
2830,2022-05-12 12:14,2022-05-15 12:11,Not Shipped
2831,2021-06-22 09:26,2021-06-26 13:05,Returned
2832,2021-05-18 19:48,2021-05-25 02:28,Shipped
2833,2021-12-06 07:20,2021-12-10 17:51,Not Shipped
2834,2021-05-11 02:24,2021-05-21 23:18,Shipped
2835,2020-11-18 05:25,2020-11-28 19:45,Shipped
2836,2022-01-22 14:30,2022-01-24 04:28,Not Shipped
2837,2022-06-01 02:41,2022-06-04 05:31,Returned
2838,2021-04-07 09:26,2021-04-17 18:05,Shipped
2839,2022-03-02 10:04,2022-03-05 06:44,Returned
2840,2022-04-29 16:54,2022-05-09 17:50,Shipped
2841,2022-12-07 13:34,2022-12-13 15:27,Returned
2842,2022-03-19 05:12,2022-03-23 09:55,Not Shipped
2843,2020-02-01 19:51,2020-02-05 17:32,Shipped
2844,2021-02-26 19:02,2021-03-03 20:52,Returned
2845,2020-11-11 17:08,2020-11-18 19:32,Returned
2846,2021-11-14 14:02,2021-11-17 19:23,Not Shipped
2847,2020-02-01 10:45,2020-02-02 11:31,Shipped
2848,2022-09-12 09:50,2022-09-16 11:58,Shipped
2849,2022-01-05 07:09,2022-01-13 06:38,Returned
2850,2022-09-10 14:32,2022-09-20 19:12,Returned
2851,2020-09-20 21:51,2020-09-28 01:45,Not Shipped
2852,2022-08-09 09:54,2022-08-19 13:21,Not Shipped
2853,2020-05-10 11:49,2020-05-16 17:15,Not Shipped
2854,2022-08-10 10:05,2022-08-11 16:27,Not Shipped
2855,2023-03-20 13:11,2023-03-29 02:04,Not Shipped
2856,2023-07-13 07:07,2023-07-17 21:46,Shipped
2857,2020-01-25 01:26,2020-02-02 01:09,Shipped
2858,2021-02-02 05:32,2021-02-08 04:31,Not Shipped
2859,2021-07-03 18:03,2021-07-10 19:23,Returned
2860,2022-08-25 05:21,2022-09-02 03:38,Not Shipped
2861,2022-01-07 12:21,2022-01-15 03:27,Not Shipped
2862,2020-03-13 23:41,2020-03-15 09:15,Not Shipped
2863,2023-02-24 15:08,2023-03-03 11:27,Shipped
2864,2022-10-05 14:28,2022-10-14 22:34,Returned
2865,2023-07-21 08:42,2023-07-28 03:39,Not Shipped
2866,2020-05-28 21:33,2020-06-03 12:40,Returned
2867,2023-08-27 22:23,2023-09-02 08:35,Returned
2868,2023-05-01 01:16,2023-05-05 08:08,Shipped
2869,2020-04-30 14:09,2020-05-10 08:17,Not Shipped
2870,2021-03-25 04:59,2021-04-04 18:01,Not Shipped
2871,2020-08-02 16:52,2020-08-04 21:31,Shipped
2872,2022-07-05 20:20,2022-07-13 19:14,Returned
2873,2023-08-02 15:45,2023-08-09 20:14,Shipped
2874,2021-08-20 20:49,2021-08-26 03:49,Returned
2875,2023-08-04 05:45,2023-08-07 11:22,Not Shipped
2876,2022-08-16 23:35,2022-08-19 11:08,Not Shipped
2877,2021-01-17 11:44,2021-01-19 13:00,Shipped
2878,2021-07-06 10:49,2021-07-11 07:02,Shipped
2879,2021-02-22 14:13,2021-03-03 11:04,Not Shipped
2880,2021-09-17 23:39,2021-09-25 15:05,Returned
2881,2023-07-22 20:29,2023-07-24 20:48,Returned
2882,2020-12-29 02:39,2021-01-04 02:50,Not Shipped
2883,2022-08-05 17:25,2022-08-07 15:09,Shipped
2884,2023-04-04 13:41,2023-04-14 01:54,Returned
2885,2020-09-26 13:16,2020-10-05 18:27,Not Shipped
2886,2023-02-28 01:13,2023-03-10 04:54,Shipped
2887,2023-08-16 21:41,2023-08-18 06:32,Shipped
2888,2023-04-18 06:29,2023-04-24 05:28,Shipped
2889,2020-12-28 02:58,2021-01-07 16:44,Returned
2890,2021-07-19 00:13,2021-07-27 00:01,Not Shipped
2891,2023-04-28 15:17,2023-05-05 07:28,Not Shipped
2892,2021-08-09 17:21,2021-08-11 07:04,Shipped
2893,2022-05-11 05:39,2022-05-20 08:37,Not Shipped
2894,2021-08-17 13:38,2021-08-19 04:49,Not Shipped
2895,2020-05-14 12:09,2020-05-22 14:34,Shipped
2896,2020-03-02 16:19,2020-03-03 08:02,Not Shipped
2897,2023-06-17 17:51,2023-06-24 14:36,Shipped
2898,2020-11-18 06:51,2020-11-25 11:56,Returned
2899,2021-12-02 18:34,2021-12-08 04:39,Not Shipped
2900,2022-11-10 22:20,2022-11-15 12:59,Shipped
2901,2020-05-09 08:11,2020-05-10 21:24,Not Shipped
2902,2022-05-30 07:04,2022-06-07 08:40,Not Shipped
2903,2020-11-19 09:09,2020-11-22 21:56,Not Shipped
2904,2022-05-24 19:50,2022-05-31 23:40,Returned
2905,2021-08-16 11:17,2021-08-25 21:22,Not Shipped
2906,2022-11-17 19:39,2022-11-24 13:33,Not Shipped
2907,2021-07-10 21:25,2021-07-17 01:44,Shipped
2908,2023-01-14 18:17,2023-01-16 06:12,Shipped
2909,2021-12-24 18:27,2022-01-03 17:37,Not Shipped
2910,2022-03-25 14:59,2022-04-03 18:30,Returned
2911,2023-06-13 02:07,2023-06-16 00:02,Shipped
2912,2020-02-12 04:23,2020-02-18 23:54,Shipped
2913,2020-12-14 22:58,2020-12-17 14:58,Not Shipped
2914,2021-09-02 07:01,2021-09-10 23:11,Returned
2915,2022-07-13 14:03,2022-07-19 14:49,Shipped
2916,2022-10-24 14:50,2022-10-28 00:07,Returned
2917,2020-09-21 14:19,2020-09-27 16:27,Shipped
2918,2022-12-26 01:04,2023-01-05 09:18,Not Shipped
2919,2022-04-06 09:07,2022-04-13 02:29,Returned
2920,2020-12-14 05:12,2020-12-20 12:26,Returned
2921,2021-11-07 23:09,2021-11-16 16:43,Shipped
2922,2023-08-28 04:06,2023-08-30 14:00,Not Shipped
2923,2021-02-26 15:44,2021-02-27 03:25,Returned
2924,2022-06-14 00:07,2022-06-21 19:34,Returned
2925,2021-04-03 13:56,2021-04-08 11:43,Returned
2926,2022-09-23 14:13,2022-09-28 15:25,Not Shipped
2927,2020-10-19 08:38,2020-10-27 02:56,Not Shipped
2928,2022-10-01 02:37,2022-10-11 17:17,Returned
2929,2020-12-10 21:02,2020-12-16 12:14,Shipped
2930,2023-06-17 14:00,2023-06-26 10:49,Returned
2931,2022-04-25 09:38,2022-04-28 12:01,Shipped
2932,2023-02-11 10:08,2023-02-18 14:45,Not Shipped
2933,2023-04-16 19:16,2023-04-18 02:56,Shipped
2934,2023-01-09 07:26,2023-01-11 23:14,Shipped
2935,2022-10-10 18:12,2022-10-15 11:58,Returned
2936,2022-07-31 11:53,2022-08-04 08:05,Not Shipped
2937,2021-06-09 03:20,2021-06-14 23:41,Returned
2938,2022-07-09 08:39,2022-07-15 06:18,Returned
2939,2021-02-21 03:35,2021-02-23 19:24,Returned
2940,2020-07-13 06:25,2020-07-14 12:24,Not Shipped
2941,2020-08-17 18:17,2020-08-18 13:48,Not Shipped
2942,2022-08-26 02:15,2022-08-28 00:42,Returned
2943,2021-03-24 02:02,2021-03-26 11:42,Not Shipped
2944,2020-05-28 19:46,2020-05-30 14:06,Returned
2945,2021-12-14 10:55,2021-12-21 01:19,Not Shipped
2946,2022-07-28 17:02,2022-08-05 07:36,Returned
2947,2020-05-29 09:02,2020-06-02 13:52,Returned
2948,2020-09-28 13:49,2020-09-29 02:26,Not Shipped
2949,2020-11-07 08:06,2020-11-16 18:32,Shipped
2950,2020-01-19 01:39,2020-01-23 21:52,Returned
2951,2022-03-01 23:57,2022-03-08 17:51,Shipped
2952,2021-04-23 17:55,2021-04-26 03:59,Not Shipped
2953,2022-04-20 17:58,2022-04-23 16:33,Returned
2954,2022-01-29 15:57,2022-02-01 17:53,Shipped
2955,2022-02-16 12:32,2022-02-19 10:57,Shipped
2956,2023-03-29 02:03,2023-04-05 15:36,Shipped
2957,2020-06-13 17:26,2020-06-19 16:14,Shipped
2958,2023-08-27 09:51,2023-09-06 04:19,Shipped
2959,2020-10-16 14:33,2020-10-25 19:33,Shipped
2960,2022-05-11 19:09,2022-05-13 07:37,Shipped
2961,2023-03-15 09:35,2023-03-17 16:59,Not Shipped
2962,2023-02-20 00:08,2023-02-27 23:57,Shipped
2963,2020-08-21 06:27,2020-08-24 13:28,Shipped
2964,2021-12-20 21:40,2021-12-26 20:22,Returned
2965,2020-04-29 12:37,2020-05-02 20:00,Shipped
2966,2021-08-17 20:23,2021-08-18 11:03,Shipped
2967,2020-11-06 21:23,2020-11-15 07:20,Not Shipped
2968,2022-12-14 19:27,2022-12-17 02:36,Returned
2969,2020-03-09 03:57,2020-03-14 16:53,Returned
2970,2022-01-30 06:57,2022-02-01 18:45,Returned
2971,2023-05-26 02:53,2023-06-03 03:22,Not Shipped
2972,2022-04-17 19:07,2022-04-21 19:50,Not Shipped
2973,2023-03-20 06:26,2023-03-28 21:31,Returned
2974,2021-04-16 05:33,2021-04-22 01:46,Shipped
2975,2022-07-25 22:21,2022-07-30 20:40,Not Shipped
2976,2021-11-09 02:08,2021-11-12 04:55,Not Shipped
2977,2021-01-16 21:22,2021-01-22 03:35,Shipped
2978,2020-01-27 14:28,2020-02-05 16:08,Shipped
2979,2021-08-25 05:28,2021-09-02 13:34,Returned
2980,2020-01-06 08:57,2020-01-14 21:02,Returned
2981,2020-06-26 15:50,2020-06-28 18:40,Shipped
2982,2022-03-17 01:21,2022-03-21 22:56,Returned
2983,2022-06-06 19:29,2022-06-13 19:37,Shipped
2984,2023-02-06 04:29,2023-02-08 19:37,Shipped
2985,2020-05-15 11:12,2020-05-21 04:32,Returned
2986,2021-08-26 21:31,2021-09-03 20:41,Shipped
2987,2023-01-27 07:40,2023-02-01 15:26,Not Shipped
2988,2021-01-04 21:33,2021-01-14 19:41,Not Shipped
2989,2022-11-23 00:21,2022-11-29 15:34,Shipped
2990,2021-03-04 12:54,2021-03-05 03:43,Not Shipped
2991,2020-05-27 03:44,2020-06-06 20:26,Not Shipped
2992,2021-03-05 22:56,2021-03-12 03:45,Returned
2993,2022-06-15 15:56,2022-06-22 02:36,Not Shipped
2994,2020-03-08 20:53,2020-03-14 15:21,Shipped
2995,2023-05-07 14:35,2023-05-12 14:04,Shipped
2996,2021-12-19 21:57,2021-12-21 13:19,Returned
2997,2020-03-04 00:41,2020-03-14 02:00,Shipped
2998,2020-06-17 02:52,2020-06-25 02:34,Shipped
2999,2023-06-15 00:03,2023-06-20 06:08,Not Shipped
3000,2021-03-04 12:37,2021-03-13 19:22,Shipped
3001,2021-01-29 23:58,2021-02-01 00:57,Not Shipped
3002,2023-02-09 14:50,2023-02-17 00:45,Not Shipped
3003,2021-12-18 02:04,2021-12-28 23:26,Not Shipped
3004,2021-12-12 10:02,2021-12-18 17:38,Shipped
3005,2022-09-15 14:03,2022-09-17 09:29,Not Shipped
3006,2021-12-03 09:31,2021-12-12 19:38,Not Shipped
3007,2022-06-19 18:23,2022-06-20 14:01,Not Shipped
3008,2023-03-30 03:18,2023-04-07 23:19,Not Shipped
3009,2023-01-29 14:55,2023-01-31 05:55,Not Shipped
3010,2020-03-06 08:43,2020-03-16 14:41,Not Shipped
3011,2023-05-15 17:31,2023-05-16 13:02,Returned
3012,2021-09-18 22:58,2021-09-22 13:57,Not Shipped
3013,2022-10-18 11:10,2022-10-19 15:39,Shipped
3014,2020-05-28 19:49,2020-06-07 08:10,Not Shipped
3015,2023-01-15 16:48,2023-01-23 03:54,Shipped
3016,2023-02-10 04:38,2023-02-13 11:16,Returned
3017,2020-07-18 00:42,2020-07-26 21:34,Shipped
3018,2022-09-20 01:59,2022-09-28 18:17,Returned
3019,2021-04-30 20:28,2021-05-04 01:34,Shipped
3020,2022-06-25 12:32,2022-07-02 05:28,Shipped
3021,2020-08-13 23:39,2020-08-21 07:24,Shipped
3022,2022-05-06 09:38,2022-05-08 11:24,Returned
3023,2022-06-24 14:17,2022-07-01 17:25,Not Shipped
3024,2022-08-31 13:21,2022-09-02 01:20,Shipped
3025,2022-08-22 13:35,2022-08-24 03:55,Not Shipped
3026,2022-07-29 08:22,2022-07-31 17:59,Not Shipped
3027,2020-10-17 18:10,2020-10-18 21:42,Returned
3028,2022-06-23 10:17,2022-07-02 18:21,Returned
3029,2021-04-23 23:58,2021-05-01 08:05,Shipped
3030,2023-01-27 01:24,2023-02-04 02:49,Not Shipped
3031,2021-09-08 03:40,2021-09-14 18:43,Returned
3032,2022-02-07 11:43,2022-02-09 12:22,Returned
3033,2023-03-01 21:41,2023-03-02 13:19,Shipped
3034,2020-12-11 19:01,2020-12-19 10:36,Not Shipped
3035,2021-05-18 05:27,2021-05-23 09:15,Not Shipped
3036,2022-05-20 16:43,2022-05-28 21:28,Shipped
3037,2022-12-02 17:35,2022-12-11 03:33,Not Shipped
3038,2020-08-23 01:22,2020-09-01 22:03,Returned
3039,2021-12-19 19:33,2021-12-21 23:32,Not Shipped
3040,2022-02-24 14:18,2022-02-28 11:35,Not Shipped
3041,2020-11-26 23:04,2020-11-28 05:01,Shipped
3042,2022-10-03 01:41,2022-10-13 21:13,Returned
3043,2023-06-05 20:53,2023-06-09 00:21,Returned
3044,2020-07-17 02:35,2020-07-25 18:46,Shipped
3045,2021-02-10 13:11,2021-02-16 22:45,Shipped
3046,2021-12-11 15:05,2021-12-18 11:09,Returned
3047,2022-02-18 13:29,2022-02-28 15:49,Returned
3048,2021-06-09 17:40,2021-06-17 13:15,Returned
3049,2023-03-16 17:39,2023-03-21 11:08,Shipped
3050,2020-04-11 22:06,2020-04-15 00:50,Not Shipped
3051,2021-05-14 19:37,2021-05-21 00:19,Returned
3052,2020-03-23 13:10,2020-03-26 09:39,Returned
3053,2020-07-27 06:12,2020-07-31 01:08,Returned
3054,2022-03-20 13:19,2022-03-22 16:10,Returned
3055,2021-04-03 03:10,2021-04-09 23:08,Not Shipped
3056,2021-01-21 20:26,2021-01-25 22:22,Shipped
3057,2023-05-16 16:59,2023-05-17 23:54,Not Shipped
3058,2020-12-19 08:33,2020-12-29 03:55,Returned
3059,2020-01-02 04:36,2020-01-04 16:08,Not Shipped
3060,2021-05-25 05:09,2021-05-29 12:18,Shipped
3061,2023-03-08 06:49,2023-03-13 08:51,Shipped
3062,2020-02-16 16:09,2020-02-20 02:21,Not Shipped
3063,2021-02-05 06:34,2021-02-12 10:42,Not Shipped
3064,2020-01-12 14:06,2020-01-14 04:35,Shipped
3065,2020-04-11 17:52,2020-04-13 16:01,Shipped
3066,2022-05-19 00:11,2022-05-22 10:00,Shipped
3067,2022-04-16 01:02,2022-04-17 17:48,Not Shipped
3068,2023-02-07 14:48,2023-02-09 23:55,Returned
3069,2023-04-03 20:11,2023-04-09 06:44,Shipped
3070,2023-04-22 16:59,2023-05-01 01:03,Not Shipped
3071,2020-08-09 09:00,2020-08-18 15:58,Returned
3072,2022-07-11 18:02,2022-07-18 13:51,Shipped
3073,2022-09-25 22:11,2022-09-30 00:27,Shipped
3074,2023-07-26 03:48,2023-08-01 03:23,Not Shipped
3075,2021-03-16 18:33,2021-03-21 19:12,Not Shipped
3076,2023-05-28 02:09,2023-06-06 17:57,Shipped
3077,2023-07-01 06:06,2023-07-10 10:43,Not Shipped
3078,2022-07-27 17:55,2022-07-31 22:06,Not Shipped
3079,2021-03-01 16:05,2021-03-09 09:20,Shipped
3080,2022-05-12 03:27,2022-05-21 21:14,Returned
3081,2020-12-03 14:04,2020-12-10 03:45,Not Shipped
3082,2023-02-02 06:57,2023-02-09 13:56,Returned
3083,2020-09-05 14:53,2020-09-15 19:57,Returned
3084,2021-07-29 10:08,2021-08-05 22:25,Returned
3085,2020-05-10 20:13,2020-05-11 08:38,Returned
3086,2021-11-30 19:56,2021-12-01 23:13,Shipped
3087,2023-01-05 02:21,2023-01-08 05:59,Shipped
3088,2022-07-27 06:33,2022-07-30 02:56,Returned
3089,2022-03-22 08:03,2022-04-01 15:12,Not Shipped
3090,2022-08-02 12:03,2022-08-10 18:54,Returned
3091,2021-11-09 03:08,2021-11-16 02:45,Not Shipped
3092,2022-10-30 02:19,2022-11-09 21:15,Shipped
3093,2022-04-24 05:13,2022-04-25 20:30,Shipped
3094,2023-08-29 02:05,2023-09-02 14:35,Not Shipped
3095,2022-06-09 02:19,2022-06-13 13:01,Returned
3096,2023-02-02 06:58,2023-02-06 05:34,Returned
3097,2023-07-02 14:54,2023-07-08 08:52,Not Shipped
3098,2021-04-17 10:17,2021-04-21 16:37,Returned
3099,2023-04-27 12:13,2023-05-07 13:36,Not Shipped
3100,2020-07-09 16:56,2020-07-17 22:55,Not Shipped
3101,2022-01-26 00:56,2022-01-27 11:17,Shipped
3102,2021-03-31 09:41,2021-04-06 12:09,Returned
3103,2020-06-17 19:40,2020-06-25 08:36,Not Shipped
3104,2020-10-29 15:13,2020-11-05 12:35,Not Shipped
3105,2023-06-12 02:32,2023-06-14 22:52,Shipped
3106,2021-07-31 07:11,2021-08-07 20:13,Shipped
3107,2021-01-03 10:37,2021-01-04 17:57,Not Shipped
3108,2023-07-11 06:27,2023-07-18 14:39,Not Shipped
3109,2021-12-26 07:41,2022-01-05 02:26,Returned
3110,2022-10-25 10:27,2022-10-26 22:58,Returned
3111,2021-03-28 16:34,2021-04-05 16:23,Shipped
3112,2020-10-27 18:47,2020-10-31 21:52,Returned
3113,2020-04-27 10:52,2020-05-01 07:32,Not Shipped
3114,2023-06-22 14:22,2023-06-26 00:18,Returned
3115,2020-07-11 15:13,2020-07-12 13:26,Shipped
3116,2022-02-23 06:13,2022-02-28 09:07,Not Shipped
3117,2020-08-11 13:33,2020-08-19 16:39,Shipped
3118,2022-01-24 12:35,2022-02-02 14:17,Not Shipped
3119,2021-12-13 10:42,2021-12-16 17:44,Returned
3120,2020-11-24 00:00,2020-12-04 03:52,Not Shipped
3121,2020-05-16 15:37,2020-05-18 13:35,Not Shipped
3122,2022-12-30 01:26,2023-01-04 22:22,Returned
