product_id,name,cogs,category_id,seller_id
4860,Yet,397.09,13,128
4861,Upon,835.99,5,116
4862,Our,963.72,18,72
4863,Develop,893.71,8,372
4864,Consider,742.26,44,78
4865,Nation,213.77,10,345
4866,Trial,282.72,21,6
4867,Myself,640.39,34,160
4868,Window,529,50,322
4869,Appear,602.46,15,339
4870,Seek,443.89,8,278
4871,Participant,745.48,30,79
4872,Onto,79.7,49,467
4873,Window,722.81,18,487
4874,Difference,988.08,25,430
4875,Computer,892.21,8,321
4876,Child,471.86,38,87
4877,Campaign,877.48,45,444
4878,Another,796.51,49,150
4879,Team,232.39,7,46
4880,But,997.63,39,492
4881,Administration,603.06,24,124
4882,Crime,870.67,43,254
4883,Drug,838.34,28,216
4884,Continue,66.09,7,443
4885,Visit,772.25,47,376
4886,Able,283.11,17,328
4887,Admit,512.75,27,342
4888,At,837.93,23,43
4889,Role,22.8,46,413
4890,Nearly,490.69,38,254
4891,Imagine,229.17,28,341
4892,Main,273.1,50,424
4893,Leader,711.44,36,311
4894,Hundred,839.04,25,311
4895,Building,523.78,43,196
4896,Answer,51.68,7,303
4897,Where,839.82,42,489
4898,All,107.59,7,61
4899,Movie,967.06,16,185
4900,Thought,584.32,46,463
4901,Program,607.77,26,368
4902,Picture,746.87,23,332
4903,Remain,790.25,30,294
4904,Trip,864.78,3,482
4905,Open,404.71,41,382
4906,Wide,779.85,43,465
4907,Suffer,35.38,37,93
4908,Require,33.9,22,51
4909,Medical,299.35,27,411
4910,Senior,38.09,30,435
4911,Imagine,892.04,23,420
4912,Campaign,686.18,23,499
4913,Activity,965.93,18,229
4914,Officer,785.87,21,235
4915,Because,702.11,41,135
4916,Television,770.93,11,108
4917,Find,562.89,36,332
4918,Current,328.66,26,386
4919,Hotel,355.05,12,433
4920,Identify,504.84,6,171
4921,Style,358.29,35,379
4922,Better,807.1,15,163
4923,Fight,830.4,7,469
4924,Assume,724.72,41,208
4925,Whose,319.8,32,328
4926,Shake,194.33,25,104
4927,Easy,272.03,46,249
4928,Water,357.09,29,459
4929,On,367.85,11,492
4930,Figure,176.86,2,58
4931,Without,197.89,20,466
4932,From,511.06,42,287
4933,Rate,303.24,36,276
4934,Either,186.13,40,357
4935,Put,85.18,6,47
4936,Yet,714.55,43,208
4937,Bed,853.69,10,367
4938,Perform,346.76,23,204
4939,Mrs,141.7,25,54
4940,Someone,846.56,48,418
4941,Anyone,877.7,19,315
4942,Stop,574.41,6,166
4943,Meeting,999.44,29,423
4944,Fact,50.37,36,80
4945,Know,670.85,18,14
4946,Stay,499.55,45,113
4947,Society,252.9,15,226
4948,Space,651.42,14,75
4949,Total,22.29,16,494
4950,Oil,30.57,40,248
4951,Put,839.55,27,285
4952,Certainly,555.71,37,99
4953,Day,418.2,34,298
4954,Forward,405.62,37,455
4955,For,903.32,25,383
4956,Issue,268.88,24,412
4957,Trial,803.71,28,190
4958,Per,370.87,16,164
4959,Four,544.97,5,491
4960,There,696.27,21,441
4961,Require,829.17,45,127
4962,Street,797.6,38,66
4963,Billion,105.66,33,363
4964,Already,480.98,21,54
4965,About,809.18,39,117
4966,Decide,722.91,46,360
4967,Significant,648.52,36,421
4968,Spring,985.23,30,138
4969,Adult,578.52,4,236
4970,Lot,622.62,32,303
4971,Thing,441.82,11,12
4972,Society,564.36,36,333
4973,International,66.97,23,245
4974,Whole,868.9,10,33
4975,Court,685.19,5,489
4976,About,721.68,37,130
4977,Hope,947.88,47,15
4978,Technology,716.48,32,221
4979,Team,707.18,9,203
4980,Family,223.05,29,159
4981,Yet,543.01,44,156
4982,Girl,337.23,37,409
4983,Situation,877.21,27,74
4984,Per,768.64,44,301
4985,Hundred,321.31,1,498
4986,Left,613.5,46,387
4987,They,364.77,8,397
4988,Bad,977.58,40,33
4989,Glass,534.47,47,83
4990,Again,735.23,16,308
4991,Weight,776,12,428
4992,Risk,189.43,42,476
4993,Any,500.03,8,170
4994,Least,98.21,26,294
4995,Lead,703.92,44,199
4996,Watch,806.86,25,357
4997,Relate,479.66,22,94
4998,In,104.9,23,91
4999,Knowledge,710.19,17,256
5000,Exist,99.83,17,206
